K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
6	0	6	0	10	0.844444	0.102935	0.844444	0	0.271111	5	5	5	0	5	-0.934433	-0.934433	0	-2.92289	-2.92289	0	1.35556	1.35556	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	2	0	10	0.555556	0.0745356	0.555556	0	0.555556	3	3	3	0	3	2.05672	2.05672	0	3.45142	3.45142	0	1.66667	1.66667	0	
4	0	4	0	10	0.644444	0.151819	0.644444	0	0.244444	6	6	6	0	6	-1.27616	-1.27616	0	-0.0767804	-0.0767804	0	1.46667	1.46667	0	
5	0	5	0	10	0.866667	0.0713676	0.866667	0	0.388889	6	6	6	0	6	0.414338	0.414338	0	-0.251857	-0.251857	0	2.33333	2.33333	0	
2	0	2	0	10	0.466667	0.131757	0.466667	0	0.466667	1	1	1	0	1	0.819796	0.819796	0	0.818008	0.818008	0	0.466667	0.466667	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.472222	4	4	4	0	4	1.28964	1.28964	0	0.466222	0.466222	0	1.88889	1.88889	0	
6	0	6	0	10	0.888889	0.0754247	0.888889	0	0.408081	11	11	11	0	11	0.691586	0.691586	0	0.134718	0.134718	0	4.48889	4.48889	0	
6	0	6	0	10	0.844444	0.102935	0.844444	0	0.471895	17	17	17	0	17	1.55761	1.55761	0	1.54717	1.54717	0	8.02222	8.02222	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.366667	8	8	8	0	8	0.160876	0.160876	0	1.49186	1.49186	0	2.93333	2.93333	0	
4	0	4	0	10	0.777778	0.0906765	0.777778	0	0.405556	4	4	4	0	4	0.565548	0.565548	0	0.137067	0.137067	0	1.62222	1.62222	0	
3	0	3	0	10	0.377778	0.181279	0.377778	0	0.2	5	5	5	0	5	-1.7411	-1.7411	0	0.477271	0.477271	0	1	1	0	
7	0	7	0	10	0.933333	0.0619677	0.933333	0	0.395062	9	9	9	0	9	0.515018	0.515018	0	-1.59006	-1.59006	0	3.55556	3.55556	0	
5	0	5	0	10	0.844444	0.0795543	0.844444	0	0.314815	12	12	12	0	12	-0.494123	-0.494123	0	0.865707	0.865707	0	3.77778	3.77778	0	
